2022-06-23 00:54:29 status half-configured libassuan0:amd64 2.4.3-2
2022-06-23 00:54:29 status installed libassuan0:amd64 2.4.3-2
2022-06-23 00:54:29 configure pinentry-curses:amd64 1.0.0-2 <none>
2022-06-23 00:54:29 status unpacked pinentry-curses:amd64 1.0.0-2
2022-06-23 00:54:29 status half-configured pinentry-curses:amd64 1.0.0-2
2022-06-23 00:54:29 status installed pinentry-curses:amd64 1.0.0-2
2022-06-23 00:54:29 configure gnupg-agent:amd64 2.1.18-8~deb9u4 <none>
2022-06-23 00:54:29 status unpacked gnupg-agent:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:29 status unpacked gnupg-agent:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:29 status half-configured gnupg-agent:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:29 status installed gnupg-agent:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:29 configure dirmngr:amd64 2.1.18-8~deb9u4 <none>
2022-06-23 00:54:29 status unpacked dirmngr:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:30 status half-configured dirmngr:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:30 status installed dirmngr:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:30 configure gnupg:amd64 2.1.18-8~deb9u4 <none>
2022-06-23 00:54:30 status unpacked gnupg:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:30 status half-configured gnupg:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:30 status installed gnupg:amd64 2.1.18-8~deb9u4
2022-06-23 00:54:30 trigproc libc-bin:amd64 2.24-11+deb9u4 <none>
2022-06-23 00:54:30 status half-configured libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:54:30 status installed libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:54:37 startup archives unpack
2022-06-23 00:54:37 install perl-modules-5.24:all <none> 5.24.1-3+deb9u7
2022-06-23 00:54:37 status half-installed perl-modules-5.24:all 5.24.1-3+deb9u7
2022-06-23 00:54:37 status unpacked perl-modules-5.24:all 5.24.1-3+deb9u7
2022-06-23 00:54:37 status unpacked perl-modules-5.24:all 5.24.1-3+deb9u7
2022-06-23 00:54:37 install libgdbm3:amd64 <none> 1.8.3-14
2022-06-23 00:54:37 status triggers-pending libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:54:37 status half-installed libgdbm3:amd64 1.8.3-14
2022-06-23 00:54:37 status unpacked libgdbm3:amd64 1.8.3-14
2022-06-23 00:54:37 status unpacked libgdbm3:amd64 1.8.3-14
2022-06-23 00:54:37 install libperl5.24:amd64 <none> 5.24.1-3+deb9u7
2022-06-23 00:54:38 status half-installed libperl5.24:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:38 status unpacked libperl5.24:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:38 status unpacked libperl5.24:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:38 install perl:amd64 <none> 5.24.1-3+deb9u7
2022-06-23 00:54:38 status half-installed perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:38 status unpacked perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:38 status unpacked perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:38 install libpython2.7-minimal:amd64 <none> 2.7.13-2+deb9u6
2022-06-23 00:54:38 status half-installed libpython2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 status unpacked libpython2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 status unpacked libpython2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 install python2.7-minimal:amd64 <none> 2.7.13-2+deb9u6
2022-06-23 00:54:38 status half-installed python2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 status unpacked python2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 status unpacked python2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 install python-minimal:amd64 <none> 2.7.13-2
2022-06-23 00:54:38 status half-installed python-minimal:amd64 2.7.13-2
2022-06-23 00:54:38 status unpacked python-minimal:amd64 2.7.13-2
2022-06-23 00:54:38 status unpacked python-minimal:amd64 2.7.13-2
2022-06-23 00:54:38 install mime-support:all <none> 3.60
2022-06-23 00:54:38 status half-installed mime-support:all 3.60
2022-06-23 00:54:38 status unpacked mime-support:all 3.60
2022-06-23 00:54:38 status unpacked mime-support:all 3.60
2022-06-23 00:54:38 install libexpat1:amd64 <none> 2.2.0-2+deb9u5
2022-06-23 00:54:38 status half-installed libexpat1:amd64 2.2.0-2+deb9u5
2022-06-23 00:54:38 status unpacked libexpat1:amd64 2.2.0-2+deb9u5
2022-06-23 00:54:38 status unpacked libexpat1:amd64 2.2.0-2+deb9u5
2022-06-23 00:54:38 install libpython2.7-stdlib:amd64 <none> 2.7.13-2+deb9u6
2022-06-23 00:54:38 status half-installed libpython2.7-stdlib:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 status unpacked libpython2.7-stdlib:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 status unpacked libpython2.7-stdlib:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:38 install python2.7:amd64 <none> 2.7.13-2+deb9u6
2022-06-23 00:54:38 status half-installed python2.7:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 status unpacked python2.7:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 status unpacked python2.7:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 install libpython-stdlib:amd64 <none> 2.7.13-2
2022-06-23 00:54:39 status half-installed libpython-stdlib:amd64 2.7.13-2
2022-06-23 00:54:39 status unpacked libpython-stdlib:amd64 2.7.13-2
2022-06-23 00:54:39 status unpacked libpython-stdlib:amd64 2.7.13-2
2022-06-23 00:54:39 startup packages configure
2022-06-23 00:54:39 configure libpython2.7-minimal:amd64 2.7.13-2+deb9u6 <none>
2022-06-23 00:54:39 status unpacked libpython2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 status unpacked libpython2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 status half-configured libpython2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 status installed libpython2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 configure python2.7-minimal:amd64 2.7.13-2+deb9u6 <none>
2022-06-23 00:54:39 status unpacked python2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 status half-configured python2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 status installed python2.7-minimal:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:39 configure python-minimal:amd64 2.7.13-2 <none>
2022-06-23 00:54:39 status unpacked python-minimal:amd64 2.7.13-2
2022-06-23 00:54:39 status half-configured python-minimal:amd64 2.7.13-2
2022-06-23 00:54:39 status installed python-minimal:amd64 2.7.13-2
2022-06-23 00:54:39 startup archives unpack
2022-06-23 00:54:39 install python:amd64 <none> 2.7.13-2
2022-06-23 00:54:39 status half-installed python:amd64 2.7.13-2
2022-06-23 00:54:39 status unpacked python:amd64 2.7.13-2
2022-06-23 00:54:39 status unpacked python:amd64 2.7.13-2
2022-06-23 00:54:39 install liberror-perl:all <none> 0.17024-1
2022-06-23 00:54:39 status half-installed liberror-perl:all 0.17024-1
2022-06-23 00:54:39 status unpacked liberror-perl:all 0.17024-1
2022-06-23 00:54:39 status unpacked liberror-perl:all 0.17024-1
2022-06-23 00:54:39 install git-man:all <none> 1:2.11.0-3+deb9u7
2022-06-23 00:54:39 status half-installed git-man:all 1:2.11.0-3+deb9u7
2022-06-23 00:54:39 status unpacked git-man:all 1:2.11.0-3+deb9u7
2022-06-23 00:54:39 status unpacked git-man:all 1:2.11.0-3+deb9u7
2022-06-23 00:54:39 install git:amd64 <none> 1:2.11.0-3+deb9u7
2022-06-23 00:54:39 status half-installed git:amd64 1:2.11.0-3+deb9u7
2022-06-23 00:54:39 status unpacked git:amd64 1:2.11.0-3+deb9u7
2022-06-23 00:54:39 status unpacked git:amd64 1:2.11.0-3+deb9u7
2022-06-23 00:54:40 install libprocps6:amd64 <none> 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 status half-installed libprocps6:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 status unpacked libprocps6:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 status unpacked libprocps6:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 install libncurses5:amd64 <none> 6.0+20161126-1+deb9u2
2022-06-23 00:54:40 status half-installed libncurses5:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:54:40 status unpacked libncurses5:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:54:40 status unpacked libncurses5:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:54:40 install procps:amd64 <none> 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 status half-installed procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 status unpacked procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 status unpacked procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:40 install libbsd0:amd64 <none> 0.8.3-1+deb9u1
2022-06-23 00:54:40 status half-installed libbsd0:amd64 0.8.3-1+deb9u1
2022-06-23 00:54:40 status unpacked libbsd0:amd64 0.8.3-1+deb9u1
2022-06-23 00:54:40 status unpacked libbsd0:amd64 0.8.3-1+deb9u1
2022-06-23 00:54:40 install libedit2:amd64 <none> 3.1-20160903-3
2022-06-23 00:54:40 status half-installed libedit2:amd64 3.1-20160903-3
2022-06-23 00:54:40 status unpacked libedit2:amd64 3.1-20160903-3
2022-06-23 00:54:40 status unpacked libedit2:amd64 3.1-20160903-3
2022-06-23 00:54:40 install openssh-client:amd64 <none> 1:7.4p1-10+deb9u7
2022-06-23 00:54:40 status half-installed openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:40 status unpacked openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:40 status unpacked openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:40 install ucf:all <none> 3.0036
2022-06-23 00:54:40 status half-installed ucf:all 3.0036
2022-06-23 00:54:40 status unpacked ucf:all 3.0036
2022-06-23 00:54:40 status unpacked ucf:all 3.0036
2022-06-23 00:54:40 install python-six:all <none> 1.10.0-3
2022-06-23 00:54:40 status half-installed python-six:all 1.10.0-3
2022-06-23 00:54:40 status unpacked python-six:all 1.10.0-3
2022-06-23 00:54:40 status unpacked python-six:all 1.10.0-3
2022-06-23 00:54:40 install python-configobj:all <none> 5.0.6-2
2022-06-23 00:54:40 status half-installed python-configobj:all 5.0.6-2
2022-06-23 00:54:40 status unpacked python-configobj:all 5.0.6-2
2022-06-23 00:54:40 status unpacked python-configobj:all 5.0.6-2
2022-06-23 00:54:40 install python-bzrlib:amd64 <none> 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 status half-installed python-bzrlib:amd64 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 status unpacked python-bzrlib:amd64 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 status unpacked python-bzrlib:amd64 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 install bzr:all <none> 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 status half-installed bzr:all 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 status unpacked bzr:all 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 status unpacked bzr:all 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:40 install libapr1:amd64 <none> 1.5.2-5+deb9u1
2022-06-23 00:54:40 status half-installed libapr1:amd64 1.5.2-5+deb9u1
2022-06-23 00:54:40 status unpacked libapr1:amd64 1.5.2-5+deb9u1
2022-06-23 00:54:40 status unpacked libapr1:amd64 1.5.2-5+deb9u1
2022-06-23 00:54:40 install libaprutil1:amd64 <none> 1.5.4-3
2022-06-23 00:54:40 status half-installed libaprutil1:amd64 1.5.4-3
2022-06-23 00:54:40 status unpacked libaprutil1:amd64 1.5.4-3
2022-06-23 00:54:40 status unpacked libaprutil1:amd64 1.5.4-3
2022-06-23 00:54:40 install libjs-excanvas:all <none> 0.r3-4
2022-06-23 00:54:40 status half-installed libjs-excanvas:all 0.r3-4
2022-06-23 00:54:40 status unpacked libjs-excanvas:all 0.r3-4
2022-06-23 00:54:40 status unpacked libjs-excanvas:all 0.r3-4
2022-06-23 00:54:40 install libserf-1-1:amd64 <none> 1.3.9-3+deb9u1
2022-06-23 00:54:40 status half-installed libserf-1-1:amd64 1.3.9-3+deb9u1
2022-06-23 00:54:40 status unpacked libserf-1-1:amd64 1.3.9-3+deb9u1
2022-06-23 00:54:40 status unpacked libserf-1-1:amd64 1.3.9-3+deb9u1
2022-06-23 00:54:40 install libsvn1:amd64 <none> 1.9.5-1+deb9u6
2022-06-23 00:54:40 status half-installed libsvn1:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:40 status unpacked libsvn1:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:40 status unpacked libsvn1:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:40 install mercurial-common:all <none> 4.0-1+deb9u2
2022-06-23 00:54:40 status half-installed mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:41 status unpacked mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:41 status unpacked mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:41 install mercurial:amd64 <none> 4.0-1+deb9u2
2022-06-23 00:54:41 status half-installed mercurial:amd64 4.0-1+deb9u2
2022-06-23 00:54:41 status unpacked mercurial:amd64 4.0-1+deb9u2
2022-06-23 00:54:41 status unpacked mercurial:amd64 4.0-1+deb9u2
2022-06-23 00:54:41 install subversion:amd64 <none> 1.9.5-1+deb9u6
2022-06-23 00:54:41 status half-installed subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:41 status unpacked subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:41 status unpacked subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:41 startup packages configure
2022-06-23 00:54:41 configure libncurses5:amd64 6.0+20161126-1+deb9u2 <none>
2022-06-23 00:54:41 status unpacked libncurses5:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:54:41 status half-configured libncurses5:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:54:41 status installed libncurses5:amd64 6.0+20161126-1+deb9u2
2022-06-23 00:54:41 configure libapr1:amd64 1.5.2-5+deb9u1 <none>
2022-06-23 00:54:41 status unpacked libapr1:amd64 1.5.2-5+deb9u1
2022-06-23 00:54:41 status half-configured libapr1:amd64 1.5.2-5+deb9u1
2022-06-23 00:54:41 status installed libapr1:amd64 1.5.2-5+deb9u1
2022-06-23 00:54:41 configure perl-modules-5.24:all 5.24.1-3+deb9u7 <none>
2022-06-23 00:54:41 status unpacked perl-modules-5.24:all 5.24.1-3+deb9u7
2022-06-23 00:54:41 status half-configured perl-modules-5.24:all 5.24.1-3+deb9u7
2022-06-23 00:54:41 status installed perl-modules-5.24:all 5.24.1-3+deb9u7
2022-06-23 00:54:41 configure libgdbm3:amd64 1.8.3-14 <none>
2022-06-23 00:54:41 status unpacked libgdbm3:amd64 1.8.3-14
2022-06-23 00:54:41 status half-configured libgdbm3:amd64 1.8.3-14
2022-06-23 00:54:41 status installed libgdbm3:amd64 1.8.3-14
2022-06-23 00:54:41 configure libperl5.24:amd64 5.24.1-3+deb9u7 <none>
2022-06-23 00:54:41 status unpacked libperl5.24:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 status half-configured libperl5.24:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 status installed libperl5.24:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 configure git-man:all 1:2.11.0-3+deb9u7 <none>
2022-06-23 00:54:41 status unpacked git-man:all 1:2.11.0-3+deb9u7
2022-06-23 00:54:41 status half-configured git-man:all 1:2.11.0-3+deb9u7
2022-06-23 00:54:41 status installed git-man:all 1:2.11.0-3+deb9u7
2022-06-23 00:54:41 configure libexpat1:amd64 2.2.0-2+deb9u5 <none>
2022-06-23 00:54:41 status unpacked libexpat1:amd64 2.2.0-2+deb9u5
2022-06-23 00:54:41 status half-configured libexpat1:amd64 2.2.0-2+deb9u5
2022-06-23 00:54:41 status installed libexpat1:amd64 2.2.0-2+deb9u5
2022-06-23 00:54:41 configure mime-support:all 3.60 <none>
2022-06-23 00:54:41 status unpacked mime-support:all 3.60
2022-06-23 00:54:41 status unpacked mime-support:all 3.60
2022-06-23 00:54:41 status unpacked mime-support:all 3.60
2022-06-23 00:54:41 status half-configured mime-support:all 3.60
2022-06-23 00:54:41 status installed mime-support:all 3.60
2022-06-23 00:54:41 configure libjs-excanvas:all 0.r3-4 <none>
2022-06-23 00:54:41 status unpacked libjs-excanvas:all 0.r3-4
2022-06-23 00:54:41 status half-configured libjs-excanvas:all 0.r3-4
2022-06-23 00:54:41 status installed libjs-excanvas:all 0.r3-4
2022-06-23 00:54:41 configure libbsd0:amd64 0.8.3-1+deb9u1 <none>
2022-06-23 00:54:41 status unpacked libbsd0:amd64 0.8.3-1+deb9u1
2022-06-23 00:54:41 status half-configured libbsd0:amd64 0.8.3-1+deb9u1
2022-06-23 00:54:41 status installed libbsd0:amd64 0.8.3-1+deb9u1
2022-06-23 00:54:41 configure libprocps6:amd64 2:3.3.12-3+deb9u1 <none>
2022-06-23 00:54:41 status unpacked libprocps6:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 status half-configured libprocps6:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 status installed libprocps6:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 configure ucf:all 3.0036 <none>
2022-06-23 00:54:41 status unpacked ucf:all 3.0036
2022-06-23 00:54:41 status unpacked ucf:all 3.0036
2022-06-23 00:54:41 status half-configured ucf:all 3.0036
2022-06-23 00:54:41 status installed ucf:all 3.0036
2022-06-23 00:54:41 configure procps:amd64 2:3.3.12-3+deb9u1 <none>
2022-06-23 00:54:41 status unpacked procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 status unpacked procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 status unpacked procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 status unpacked procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 status half-configured procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 status installed procps:amd64 2:3.3.12-3+deb9u1
2022-06-23 00:54:41 configure perl:amd64 5.24.1-3+deb9u7 <none>
2022-06-23 00:54:41 status unpacked perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 status unpacked perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 status unpacked perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 status half-configured perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 status installed perl:amd64 5.24.1-3+deb9u7
2022-06-23 00:54:41 trigproc libc-bin:amd64 2.24-11+deb9u4 <none>
2022-06-23 00:54:41 status half-configured libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:54:41 status installed libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:54:41 configure libaprutil1:amd64 1.5.4-3 <none>
2022-06-23 00:54:41 status triggers-pending libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:54:41 status unpacked libaprutil1:amd64 1.5.4-3
2022-06-23 00:54:41 status half-configured libaprutil1:amd64 1.5.4-3
2022-06-23 00:54:41 status installed libaprutil1:amd64 1.5.4-3
2022-06-23 00:54:41 configure libpython2.7-stdlib:amd64 2.7.13-2+deb9u6 <none>
2022-06-23 00:54:41 status unpacked libpython2.7-stdlib:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:41 status half-configured libpython2.7-stdlib:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:41 status installed libpython2.7-stdlib:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:41 configure libedit2:amd64 3.1-20160903-3 <none>
2022-06-23 00:54:41 status unpacked libedit2:amd64 3.1-20160903-3
2022-06-23 00:54:41 status half-configured libedit2:amd64 3.1-20160903-3
2022-06-23 00:54:41 status installed libedit2:amd64 3.1-20160903-3
2022-06-23 00:54:41 configure liberror-perl:all 0.17024-1 <none>
2022-06-23 00:54:41 status unpacked liberror-perl:all 0.17024-1
2022-06-23 00:54:41 status half-configured liberror-perl:all 0.17024-1
2022-06-23 00:54:41 status installed liberror-perl:all 0.17024-1
2022-06-23 00:54:41 configure python2.7:amd64 2.7.13-2+deb9u6 <none>
2022-06-23 00:54:41 status unpacked python2.7:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:41 status half-configured python2.7:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:42 status installed python2.7:amd64 2.7.13-2+deb9u6
2022-06-23 00:54:42 configure libpython-stdlib:amd64 2.7.13-2 <none>
2022-06-23 00:54:42 status unpacked libpython-stdlib:amd64 2.7.13-2
2022-06-23 00:54:42 status half-configured libpython-stdlib:amd64 2.7.13-2
2022-06-23 00:54:42 status installed libpython-stdlib:amd64 2.7.13-2
2022-06-23 00:54:42 configure libserf-1-1:amd64 1.3.9-3+deb9u1 <none>
2022-06-23 00:54:42 status unpacked libserf-1-1:amd64 1.3.9-3+deb9u1
2022-06-23 00:54:42 status half-configured libserf-1-1:amd64 1.3.9-3+deb9u1
2022-06-23 00:54:42 status installed libserf-1-1:amd64 1.3.9-3+deb9u1
2022-06-23 00:54:42 configure libsvn1:amd64 1.9.5-1+deb9u6 <none>
2022-06-23 00:54:42 status unpacked libsvn1:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:42 status half-configured libsvn1:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:42 status installed libsvn1:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:42 configure openssh-client:amd64 1:7.4p1-10+deb9u7 <none>
2022-06-23 00:54:42 status unpacked openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:42 status unpacked openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:42 status unpacked openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:42 status half-configured openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:42 status installed openssh-client:amd64 1:7.4p1-10+deb9u7
2022-06-23 00:54:42 configure git:amd64 1:2.11.0-3+deb9u7 <none>
2022-06-23 00:54:42 status unpacked git:amd64 1:2.11.0-3+deb9u7
2022-06-23 00:54:42 status unpacked git:amd64 1:2.11.0-3+deb9u7
2022-06-23 00:54:42 status half-configured git:amd64 1:2.11.0-3+deb9u7
2022-06-23 00:54:42 status installed git:amd64 1:2.11.0-3+deb9u7
2022-06-23 00:54:42 configure python:amd64 2.7.13-2 <none>
2022-06-23 00:54:42 status unpacked python:amd64 2.7.13-2
2022-06-23 00:54:42 status half-configured python:amd64 2.7.13-2
2022-06-23 00:54:42 status installed python:amd64 2.7.13-2
2022-06-23 00:54:42 configure mercurial-common:all 4.0-1+deb9u2 <none>
2022-06-23 00:54:42 status unpacked mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:42 status unpacked mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:42 status unpacked mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:42 status unpacked mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:42 status half-configured mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:43 status installed mercurial-common:all 4.0-1+deb9u2
2022-06-23 00:54:43 configure mercurial:amd64 4.0-1+deb9u2 <none>
2022-06-23 00:54:43 status unpacked mercurial:amd64 4.0-1+deb9u2
2022-06-23 00:54:43 status half-configured mercurial:amd64 4.0-1+deb9u2
2022-06-23 00:54:43 status installed mercurial:amd64 4.0-1+deb9u2
2022-06-23 00:54:43 configure python-six:all 1.10.0-3 <none>
2022-06-23 00:54:43 status unpacked python-six:all 1.10.0-3
2022-06-23 00:54:43 status half-configured python-six:all 1.10.0-3
2022-06-23 00:54:44 status installed python-six:all 1.10.0-3
2022-06-23 00:54:44 configure subversion:amd64 1.9.5-1+deb9u6 <none>
2022-06-23 00:54:44 status unpacked subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:44 status unpacked subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:44 status unpacked subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:44 status half-configured subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:44 status installed subversion:amd64 1.9.5-1+deb9u6
2022-06-23 00:54:44 configure python-configobj:all 5.0.6-2 <none>
2022-06-23 00:54:44 status unpacked python-configobj:all 5.0.6-2
2022-06-23 00:54:44 status half-configured python-configobj:all 5.0.6-2
2022-06-23 00:54:45 status installed python-configobj:all 5.0.6-2
2022-06-23 00:54:45 configure python-bzrlib:amd64 2.7.0+bzr6619-7+deb9u1 <none>
2022-06-23 00:54:45 status unpacked python-bzrlib:amd64 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:45 status half-configured python-bzrlib:amd64 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:46 status installed python-bzrlib:amd64 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:46 configure bzr:all 2.7.0+bzr6619-7+deb9u1 <none>
2022-06-23 00:54:46 status unpacked bzr:all 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:46 status half-configured bzr:all 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:46 status installed bzr:all 2.7.0+bzr6619-7+deb9u1
2022-06-23 00:54:46 trigproc libc-bin:amd64 2.24-11+deb9u4 <none>
2022-06-23 00:54:46 status half-configured libc-bin:amd64 2.24-11+deb9u4
2022-06-23 00:54:46 status installed libc-bin:amd64 2.24-11+deb9u4
